,player,market,depart_time,travel_time,price,pax,passenger_type,denominator,demand,connections
336,AS,"('SEA', 'LAX')",420,165,302.9794776121245,22.79415445929553,a,0.2,368.0689444224,None
337,AS,"('SEA', 'LAX')",420,165,312.50746235553623,36.98136873259814,b,0.2,581.8221254928,None
338,AS,"('SEA', 'LAX')",420,165,292.25132920660184,17.180989847966252,c,0.2,296.00895816,None
339,AS,"('SEA', 'LAX')",420,165,304.3180654682492,26.528462709158102,d,0.2,467.1167345136,None
340,AS,"('SEA', 'LAX')",420,165,297.8055786086653,18.616652249184742,e,0.2,338.73523644,None
341,AS,"('SEA', 'LAX')",420,165,315.72388596475514,37.898362621918885,f,0.2,679.4480037024,None
342,AS,"('SEA', 'LAX')",460,160,420.4743525397109,10.301451000027742,a,0.2,368.0689444224,None
343,AS,"('SEA', 'LAX')",460,160,442.7136773089612,15.694345631373547,b,0.2,581.8221254928,None
344,AS,"('SEA', 'LAX')",460,160,394.53564028887246,8.905001352889858,c,0.2,296.00895816,None
345,AS,"('SEA', 'LAX')",460,160,424.2568465608772,12.060047041230861,d,0.2,467.1167345136,None
346,AS,"('SEA', 'LAX')",460,160,406.58702436260114,9.082278723912976,e,0.2,338.73523644,None
347,AS,"('SEA', 'LAX')",460,160,446.1596698529967,15.956863236907802,f,0.2,679.4480037024,None
348,AS,"('SEA', 'LAX')",565,155,350.5359332020003,16.138842210885276,a,0.2,368.0689444224,None
349,AS,"('SEA', 'LAX')",565,155,366.42599111298273,26.486923124193964,b,0.2,581.8221254928,None
350,AS,"('SEA', 'LAX')",565,155,338.63559187791157,13.859775321243498,c,0.2,296.00895816,None
351,AS,"('SEA', 'LAX')",565,155,355.50038484652276,20.135807685626876,d,0.2,467.1167345136,None
352,AS,"('SEA', 'LAX')",565,155,344.3736636163585,14.181068037244241,e,0.2,338.73523644,None
353,AS,"('SEA', 'LAX')",565,155,369.82743331603575,27.30268746254771,f,0.2,679.4480037024,None
354,AS,"('SEA', 'LAX')",800,156,420.33176490708405,9.601751959527812,a,0.2,368.0689444224,None
355,AS,"('SEA', 'LAX')",800,156,444.1421598396285,14.21516576037279,b,0.2,581.8221254928,None
356,AS,"('SEA', 'LAX')",800,156,402.32204399932897,8.809782640656358,c,0.2,296.00895816,None
357,AS,"('SEA', 'LAX')",800,156,433.6257192327336,12.900724984794916,d,0.2,467.1167345136,None
358,AS,"('SEA', 'LAX')",800,156,414.52888641808005,9.299170377741538,e,0.2,338.73523644,None
359,AS,"('SEA', 'LAX')",800,156,451.19734738373234,15.838482868536909,f,0.2,679.4480037024,None
360,AS,"('SEA', 'LAX')",955,150,424.20020173815976,9.54776523079475,a,0.2,368.0689444224,None
361,AS,"('SEA', 'LAX')",955,150,447.29658622707217,13.913292985770191,b,0.2,581.8221254928,None
362,AS,"('SEA', 'LAX')",955,150,402.03769645600784,8.477731530442961,c,0.2,296.00895816,None
363,AS,"('SEA', 'LAX')",955,150,436.9330238394722,12.638811350707067,d,0.2,467.1167345136,None
364,AS,"('SEA', 'LAX')",955,150,422.05579091772483,9.61860111089004,e,0.2,338.73523644,None
365,AS,"('SEA', 'LAX')",955,150,456.4836904812437,16.301015591032215,f,0.2,679.4480037024,None
366,AS,"('SEA', 'LAX')",1050,155,418.71600816701863,9.718055831955983,a,0.2,368.0689444224,None
367,AS,"('SEA', 'LAX')",1050,155,441.66570739961475,14.132378433919824,b,0.2,581.8221254928,None
368,AS,"('SEA', 'LAX')",1050,155,393.1095979109712,8.641706837383973,c,0.2,296.00895816,None
369,AS,"('SEA', 'LAX')",1050,155,429.5472138530813,12.508338767964913,d,0.2,467.1167345136,None
370,AS,"('SEA', 'LAX')",1050,155,416.93915340220417,9.83158719627838,e,0.2,338.73523644,None
